,LABEL,Reason,Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Hopper_Temperature,Mold_Temperature_3,Mold_Temperature_4
594,0,None,9.539999961853027,4.420000076293945,16.989999771118164,59.47999954223633,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.099998474121094,30.79999923706055,292.5,141.8000030517578,136.30000305175778,38.099998474121094,59.5,276.39999389648443,275.39999389648443,275.20001220703125,269.5,255.0,230.1999969482422,67.59999847412111,22.0,23.10000038146973
596,0,None,9.539999961853027,4.429999828338623,17.030000686645508,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.099998474121094,30.79999923706055,292.5,141.8000030517578,136.39999389648438,38.20000076293945,59.599998474121094,276.89999389648443,274.79998779296875,274.89999389648443,269.60000610351557,255.1000061035156,230.1000061035156,66.80000305175781,22.0,23.10000038146973
598,0,None,9.539999961853027,4.429999828338623,17.0,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.099998474121094,31.0,292.5,141.8000030517578,136.39999389648438,38.29999923706055,59.599998474121094,276.79998779296875,275.70001220703125,274.89999389648443,269.70001220703125,255.8000030517578,229.8000030517578,67.59999847412111,22.0,23.10000038146973
600,0,None,9.539999961853027,4.429999828338623,17.0,59.52000045776367,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.099998474121094,30.60000038146973,292.5,141.8000030517578,136.39999389648438,38.599998474121094,59.70000076293945,275.79998779296875,274.89999389648443,274.79998779296875,270.89999389648443,255.3000030517578,230.1000061035156,67.80000305175781,22.0,23.0
602,0,None,9.539999961853027,4.429999828338623,17.0,59.52000045776367,7.130000114440918,653.4199829101562,68.51000213623047,647.989990234375,56.099998474121094,30.70000076293945,292.5,141.8000030517578,136.60000610351562,38.599998474121094,59.79999923706055,276.29998779296875,274.60000610351557,274.89999389648443,271.10000610351557,254.8999938964844,229.8000030517578,66.90000152587889,22.0,22.79999923706055
603,0,None,9.539999961853027,4.429999828338623,16.989999771118164,59.459999084472656,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.099998474121094,30.70000076293945,292.5,141.6999969482422,136.30000305175778,38.400001525878906,59.70000076293945,275.60000610351557,275.39999389648443,274.89999389648443,271.10000610351557,255.0,229.8000030517578,68.0,22.0,23.0
606,0,None,9.529999732971193,4.4099998474121085,16.979999542236328,59.47999954223633,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.20000076293945,30.70000076293945,292.5,141.6999969482422,136.10000610351562,38.29999923706055,59.599998474121094,275.70001220703125,275.70001220703125,275.0,270.70001220703125,255.1000061035156,229.8000030517578,68.30000305175781,22.100000381469727,23.10000038146973
608,0,None,9.529999732971193,4.4099998474121085,16.989999771118164,59.47999954223633,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.29999923706055,30.79999923706055,292.5,141.8000030517578,136.0,38.0,59.5,275.89999389648443,275.70001220703125,275.29998779296875,270.0,254.6999969482422,230.0,67.40000152587889,22.100000381469727,23.10000038146973
609,0,None,9.529999732971193,4.4099998474121085,17.049999237060547,59.52000045776367,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.29999923706055,30.79999923706055,292.5,141.6999969482422,136.30000305175778,38.20000076293945,59.5,275.5,275.29998779296875,274.5,269.79998779296875,254.8999938964844,229.8999938964844,67.69999694824219,22.100000381469727,23.10000038146973
611,0,None,9.529999732971193,4.420000076293945,17.040000915527347,59.52000045776367,7.130000114440918,653.4199829101562,68.51000213623047,647.989990234375,56.20000076293945,30.899999618530273,292.6000061035156,141.6999969482422,136.5,38.29999923706055,59.599998474121094,276.20001220703125,275.5,275.0,269.5,254.5,230.0,66.80000305175781,22.100000381469727,23.10000038146973
614,0,None,9.539999961853027,4.429999828338623,17.059999465942386,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.099998474121094,30.60000038146973,292.5,141.8000030517578,136.60000610351562,38.29999923706055,59.599998474121094,276.20001220703125,275.60000610351557,274.89999389648443,269.89999389648443,254.1999969482422,230.1999969482422,67.09999847412111,22.100000381469727,23.20000076293945
616,0,None,9.539999961853027,4.429999828338623,17.040000915527347,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.099998474121094,30.899999618530273,292.6000061035156,141.8000030517578,136.5,38.29999923706055,59.5,276.0,275.70001220703125,275.0,270.0,254.3999938964844,229.6999969482422,67.69999694824219,22.100000381469727,23.10000038146973
617,0,None,9.550000190734863,4.429999828338623,17.049999237060547,59.459999084472656,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.0,30.79999923706055,292.5,141.8000030517578,136.5,38.400001525878906,59.70000076293945,276.20001220703125,274.70001220703125,274.89999389648443,270.39999389648443,254.8999938964844,230.1000061035156,68.5,22.100000381469727,23.10000038146973
620,0,None,9.550000190734863,4.440000057220459,17.020000457763672,59.540000915527344,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.0,31.0,292.5,141.8000030517578,136.39999389648438,38.70000076293945,59.79999923706055,276.0,274.79998779296875,275.10000610351557,271.20001220703125,255.1000061035156,230.1000061035156,67.59999847412111,22.100000381469727,23.10000038146973
621,0,None,9.539999961853027,4.420000076293945,16.989999771118164,59.52000045776367,7.130000114440918,653.4199829101562,68.51000213623047,647.989990234375,56.099998474121094,30.60000038146973,292.5,141.8000030517578,136.5,38.599998474121094,59.79999923706055,276.20001220703125,275.20001220703125,275.20001220703125,271.5,255.1000061035156,230.1000061035156,68.5,22.100000381469727,23.10000038146973
624,0,None,9.529999732971193,4.420000076293945,16.989999771118164,59.52000045776367,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.099998474121094,30.70000076293945,292.5,141.6999969482422,136.30000305175778,38.29999923706055,59.599998474121094,276.60000610351557,274.89999389648443,274.60000610351557,271.10000610351557,255.6000061035156,230.1999969482422,67.69999694824219,22.200000762939453,23.20000076293945
626,0,None,9.520000457763672,4.4099998474121085,17.010000228881836,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.29999923706055,30.79999923706055,292.5,141.6999969482422,136.19999694824222,38.0,59.5,275.5,274.5,275.0,271.0,255.0,230.1000061035156,68.69999694824219,22.200000762939453,23.20000076293945
628,0,None,9.510000228881836,4.400000095367432,17.020000457763672,59.459999084472656,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.4000015258789,30.79999923706055,292.5,141.60000610351562,135.89999389648438,37.900001525878906,59.4000015258789,275.79998779296875,274.89999389648443,274.79998779296875,270.89999389648443,255.0,230.1000061035156,68.0,22.200000762939453,23.20000076293945
629,0,None,9.520000457763672,4.4099998474121085,16.989999771118164,59.459999084472656,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.29999923706055,30.70000076293945,292.5,141.6999969482422,135.89999389648438,37.900001525878906,59.4000015258789,275.60000610351557,275.20001220703125,275.0,270.29998779296875,255.0,230.0,67.69999694824219,22.100000381469727,23.20000076293945
631,0,None,9.529999732971193,4.4099998474121085,17.010000228881836,59.47999954223633,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.29999923706055,31.0,292.5,141.8000030517578,136.0,38.099998474121094,59.5,276.29998779296875,275.10000610351557,275.0,269.79998779296875,255.1999969482422,229.8000030517578,67.69999694824219,22.100000381469727,23.20000076293945
633,0,None,9.529999732971193,4.4099998474121085,17.020000457763672,59.459999084472656,7.130000114440918,653.4199829101562,68.51000213623047,647.989990234375,56.20000076293945,30.60000038146973,292.5,141.6999969482422,136.30000305175778,38.20000076293945,59.5,276.20001220703125,275.29998779296875,275.5,269.70001220703125,254.6999969482422,229.6000061035156,68.30000305175781,22.100000381469727,23.20000076293945
635,0,None,9.539999961853027,4.429999828338623,17.020000457763672,59.5,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.0,30.60000038146973,292.5,141.8000030517578,136.60000610351562,38.099998474121094,59.5,275.79998779296875,275.29998779296875,274.39999389648443,269.39999389648443,255.1999969482422,229.8999938964844,67.69999694824219,22.100000381469727,23.20000076293945
637,0,None,9.539999961853027,4.429999828338623,17.040000915527347,59.5,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.099998474121094,30.70000076293945,292.5,141.8000030517578,136.60000610351562,38.20000076293945,59.599998474121094,276.60000610351557,274.89999389648443,274.89999389648443,269.89999389648443,255.0,230.1999969482422,67.69999694824219,22.100000381469727,23.20000076293945
639,0,None,9.550000190734863,4.429999828338623,16.989999771118164,59.47999954223633,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.0,30.79999923706055,292.5,141.8000030517578,136.39999389648438,38.20000076293945,59.5,275.79998779296875,275.39999389648443,275.10000610351557,270.79998779296875,254.8999938964844,230.3000030517578,67.19999694824219,22.100000381469727,23.20000076293945
641,0,None,9.539999961853027,4.429999828338623,16.989999771118164,59.52000045776367,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.099998474121094,30.899999618530273,292.5,141.8000030517578,136.19999694824222,38.70000076293945,59.79999923706055,276.0,275.10000610351557,275.0,271.20001220703125,254.6000061035156,230.1000061035156,67.80000305175781,22.100000381469727,23.10000038146973
643,0,None,9.529999732971193,4.420000076293945,16.989999771118164,59.52000045776367,7.130000114440918,653.4199829101562,68.51000213623047,647.989990234375,56.20000076293945,30.79999923706055,292.5,141.6999969482422,136.19999694824222,38.599998474121094,59.79999923706055,276.29998779296875,275.20001220703125,275.20001220703125,271.60000610351557,254.8999938964844,230.0,67.09999847412111,22.100000381469727,23.20000076293945
645,0,None,9.529999732971193,4.420000076293945,17.010000228881836,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.099998474121094,30.899999618530273,292.5,141.8000030517578,136.10000610351562,38.20000076293945,59.599998474121094,276.20001220703125,275.5,275.0,271.29998779296875,255.3000030517578,229.6999969482422,67.80000305175781,22.200000762939453,23.20000076293945
648,0,None,9.520000457763672,4.400000095367432,17.030000686645508,59.47999954223633,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.29999923706055,30.79999923706055,292.5,141.6999969482422,135.89999389648438,37.70000076293945,59.29999923706055,275.29998779296875,275.29998779296875,274.5,270.20001220703125,255.3000030517578,229.8999938964844,68.30000305175781,22.200000762939453,23.20000076293945
650,0,None,9.520000457763672,4.400000095367432,17.030000686645508,59.47999954223633,7.130000114440918,653.4099731445312,68.48999786376953,647.989990234375,56.5,30.79999923706055,292.3999938964844,141.6999969482422,135.80000305175778,38.0,59.5,275.79998779296875,275.5,275.20001220703125,269.5,255.3000030517578,229.8000030517578,67.69999694824219,22.200000762939453,23.20000076293945
652,0,None,9.529999732971193,4.4099998474121085,17.030000686645508,59.459999084472656,7.130000114440918,653.4199829101562,68.51000213623047,647.989990234375,56.29999923706055,30.79999923706055,292.5,141.8000030517578,136.30000305175778,38.099998474121094,59.5,276.10000610351557,274.89999389648443,274.89999389648443,269.60000610351557,254.6999969482422,230.0,66.69999694824219,22.200000762939453,23.20000076293945
653,0,None,9.550000190734863,4.429999828338623,17.010000228881836,59.47999954223633,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.0,30.70000076293945,292.5,141.8000030517578,136.39999389648438,38.20000076293945,59.599998474121094,276.10000610351557,275.39999389648443,275.60000610351557,269.5,255.1999969482422,230.1000061035156,67.69999694824219,22.100000381469727,23.20000076293945
656,0,None,9.539999961853027,4.429999828338623,17.030000686645508,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.099998474121094,30.899999618530273,292.5,141.8000030517578,136.5,38.29999923706055,59.70000076293945,276.60000610351557,275.79998779296875,275.70001220703125,270.0,255.0,230.0,67.09999847412111,22.100000381469727,23.20000076293945
658,0,None,9.550000190734863,4.429999828338623,17.0,59.47999954223633,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.0,30.79999923706055,292.5,141.8000030517578,136.5,38.29999923706055,59.599998474121094,276.5,275.89999389648443,275.0,270.29998779296875,255.0,230.1999969482422,68.5,22.200000762939453,23.29999923706055
659,0,None,9.550000190734863,4.429999828338623,17.010000228881836,59.52000045776367,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.099998474121094,30.79999923706055,292.5,141.8000030517578,136.19999694824222,38.5,59.70000076293945,276.0,275.70001220703125,275.0,271.0,254.6999969482422,230.0,67.69999694824219,22.299999237060547,23.29999923706055
661,0,None,9.539999961853027,4.420000076293945,17.040000915527347,59.52000045776367,7.130000114440918,653.4199829101562,68.51000213623047,647.989990234375,56.099998474121094,30.79999923706055,292.5,141.8000030517578,136.60000610351562,38.599998474121094,59.79999923706055,276.20001220703125,275.0,275.29998779296875,271.0,255.0,229.8999938964844,68.19999694824219,22.200000762939453,23.29999923706055
664,0,None,9.539999961853027,4.429999828338623,17.0,59.52000045776367,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.0,30.79999923706055,292.5,141.6999969482422,136.30000305175778,38.400001525878906,59.70000076293945,275.10000610351557,275.39999389648443,274.89999389648443,271.0,254.8000030517578,230.1999969482422,67.69999694824219,22.200000762939453,23.29999923706055
666,0,None,9.529999732971193,4.4099998474121085,17.040000915527347,59.52000045776367,7.130000114440918,653.4099731445312,68.48000335693361,647.989990234375,56.20000076293945,30.899999618530273,292.5,141.8000030517578,136.30000305175778,38.29999923706055,59.599998474121094,276.0,275.70001220703125,275.0,270.70001220703125,255.1999969482422,230.3999938964844,68.30000305175781,22.299999237060547,23.29999923706055
668,0,None,9.520000457763672,4.4099998474121085,17.030000686645508,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.29999923706055,30.70000076293945,292.5,141.6999969482422,136.10000610351562,38.0,59.4000015258789,275.89999389648443,275.29998779296875,275.20001220703125,270.29998779296875,255.1000061035156,230.0,67.80000305175781,22.200000762939453,23.29999923706055
670,0,None,9.529999732971193,4.4099998474121085,17.030000686645508,59.459999084472656,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.29999923706055,30.79999923706055,292.5,141.8000030517578,135.80000305175778,38.099998474121094,59.5,275.79998779296875,275.20001220703125,274.29998779296875,270.0,255.0,229.6000061035156,68.0,22.200000762939453,23.29999923706055
671,0,None,9.529999732971193,4.4099998474121085,17.040000915527347,59.47999954223633,7.130000114440918,653.4099731445312,68.5,647.989990234375,56.29999923706055,30.70000076293945,292.5,141.8000030517578,136.5,38.29999923706055,59.599998474121094,275.89999389648443,275.20001220703125,275.20001220703125,269.5,255.0,229.5,68.19999694824219,22.200000762939453,23.29999923706055
674,0,None,9.550000190734863,4.429999828338623,17.020000457763672,59.47999954223633,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,55.9000015258789,30.79999923706055,292.6000061035156,141.8000030517578,136.60000610351562,38.400001525878906,59.599998474121094,276.0,275.39999389648443,274.89999389648443,269.5,254.8000030517578,230.1000061035156,67.80000305175781,22.299999237060547,23.399999618530273
675,0,None,9.550000190734863,4.440000057220459,17.049999237060547,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,55.9000015258789,30.79999923706055,292.5,141.8000030517578,136.80000305175778,38.29999923706055,59.599998474121094,275.89999389648443,275.60000610351557,275.39999389648443,269.39999389648443,255.0,230.1999969482422,68.40000152587889,22.299999237060547,23.399999618530273
678,0,None,9.550000190734863,4.429999828338623,17.040000915527347,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.0,30.70000076293945,292.5,141.8000030517578,136.60000610351562,38.400001525878906,59.70000076293945,276.79998779296875,275.29998779296875,275.29998779296875,270.70001220703125,254.8999938964844,230.1999969482422,67.80000305175781,22.299999237060547,23.399999618530273
680,0,None,9.550000190734863,4.429999828338623,17.0,59.52000045776367,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.0,31.0,292.6000061035156,141.8000030517578,136.19999694824222,38.5,59.599998474121094,275.79998779296875,275.79998779296875,275.29998779296875,271.39999389648443,255.3000030517578,229.6000061035156,68.09999847412111,22.299999237060547,23.399999618530273
682,0,None,9.529999732971193,4.420000076293945,17.010000228881836,59.52000045776367,7.130000114440918,653.4099731445312,68.48999786376953,647.989990234375,56.29999923706055,30.70000076293945,292.5,141.6999969482422,136.19999694824222,38.599998474121094,59.70000076293945,276.10000610351557,274.79998779296875,275.10000610351557,271.70001220703125,254.8000030517578,230.1000061035156,68.69999694824219,22.299999237060547,23.399999618530273
683,0,None,9.529999732971193,4.4099998474121085,17.030000686645508,59.459999084472656,7.130000114440918,653.4199829101562,68.5,647.989990234375,56.099998474121094,30.899999618530273,292.5,141.6999969482422,136.10000610351562,38.400001525878906,59.70000076293945,275.70001220703125,275.39999389648443,275.79998779296875,271.39999389648443,255.3999938964844,230.1999969482422,67.90000152587889,22.299999237060547,23.399999618530273
686,0,None,9.520000457763672,4.4099998474121085,17.020000457763672,59.47999954223633,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.29999923706055,30.79999923706055,292.5,141.60000610351562,136.0,38.099998474121094,59.5,275.5,275.70001220703125,274.70001220703125,271.0,255.1999969482422,230.1999969482422,67.19999694824219,22.399999618530273,23.399999618530273
687,0,None,9.510000228881836,4.400000095367432,17.030000686645508,59.47999954223633,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.4000015258789,30.70000076293945,292.5,141.60000610351562,136.0,37.79999923706055,59.4000015258789,276.0,275.0,275.10000610351557,270.39999389648443,254.8999938964844,229.8000030517578,68.0,22.299999237060547,23.399999618530273
690,0,None,9.529999732971193,4.4099998474121085,17.040000915527347,59.459999084472656,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.29999923706055,30.899999618530273,292.5,141.8000030517578,135.89999389648438,37.79999923706055,59.29999923706055,275.5,275.29998779296875,274.89999389648443,270.0,254.6999969482422,230.1000061035156,68.80000305175781,22.399999618530273,23.5
692,0,None,9.529999732971193,4.4099998474121085,17.040000915527347,59.47999954223633,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.29999923706055,30.79999923706055,292.5,141.8000030517578,136.30000305175778,38.20000076293945,59.5,276.0,275.29998779296875,274.5,269.29998779296875,255.3000030517578,229.8000030517578,68.40000152587889,22.5,23.5
693,0,None,9.550000190734863,4.429999828338623,17.030000686645508,59.47999954223633,7.130000114440918,653.4199829101562,68.51000213623047,647.989990234375,56.0,30.899999618530273,292.5,141.8000030517578,136.60000610351562,38.29999923706055,59.599998474121094,277.0,275.39999389648443,275.0,269.60000610351557,255.3000030517578,230.1000061035156,67.90000152587889,22.5,23.5
696,0,None,9.550000190734863,4.440000057220459,17.049999237060547,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,55.9000015258789,30.60000038146973,292.5,141.8000030517578,136.60000610351562,38.400001525878906,59.70000076293945,275.79998779296875,275.10000610351557,274.89999389648443,269.89999389648443,254.1999969482422,229.8999938964844,67.30000305175781,22.5,23.5
698,0,None,9.550000190734863,4.429999828338623,17.040000915527347,59.52000045776367,7.130000114440918,653.4099731445312,68.48000335693361,647.989990234375,56.0,30.70000076293945,292.5,141.8000030517578,136.5,38.400001525878906,59.70000076293945,276.5,274.89999389648443,275.5,270.39999389648443,255.1999969482422,230.1000061035156,68.0,22.5,23.60000038146973
699,0,None,9.550000190734863,4.429999828338623,17.010000228881836,59.52000045776367,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.0,30.79999923706055,292.5,141.8000030517578,136.30000305175778,38.400001525878906,59.70000076293945,276.10000610351557,275.29998779296875,274.5,271.0,254.6999969482422,229.8000030517578,68.0,22.5,23.60000038146973
702,0,None,9.539999961853027,4.420000076293945,17.020000457763672,59.52000045776367,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.20000076293945,30.899999618530273,292.5,141.6999969482422,136.10000610351562,38.599998474121094,59.79999923706055,275.5,275.79998779296875,275.0,271.29998779296875,254.8999938964844,229.6999969482422,68.09999847412111,22.5,23.5
703,0,None,9.529999732971193,4.4099998474121085,17.010000228881836,59.52000045776367,7.130000114440918,653.4099731445312,68.51000213623047,647.989990234375,56.20000076293945,30.79999923706055,292.6000061035156,141.6999969482422,136.30000305175778,38.400001525878906,59.70000076293945,276.29998779296875,274.79998779296875,275.20001220703125,271.39999389648443,255.3000030517578,230.0,69.0,22.60000038146973,23.70000076293945
706,0,None,9.529999732971193,4.420000076293945,17.030000686645508,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.20000076293945,30.60000038146973,292.5,141.6999969482422,136.19999694824222,38.099998474121094,59.5,276.29998779296875,275.70001220703125,275.5,270.70001220703125,255.0,230.0,68.0,22.5,23.60000038146973
708,0,None,9.520000457763672,4.4099998474121085,17.040000915527347,59.52000045776367,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.29999923706055,30.70000076293945,292.5,141.6999969482422,136.19999694824222,37.900001525878906,59.4000015258789,275.60000610351557,275.70001220703125,275.10000610351557,270.20001220703125,255.1000061035156,230.3000030517578,68.09999847412111,22.60000038146973,23.60000038146973
709,0,None,9.529999732971193,4.420000076293945,17.049999237060547,59.459999084472656,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.20000076293945,30.79999923706055,292.5,141.6999969482422,136.10000610351562,37.79999923706055,59.29999923706055,276.10000610351557,275.10000610351557,274.89999389648443,269.70001220703125,255.0,230.3000030517578,68.09999847412111,22.60000038146973,23.60000038146973
711,0,None,9.539999961853027,4.420000076293945,17.030000686645508,59.47999954223633,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.20000076293945,31.0,292.5,141.8000030517578,135.89999389648438,38.29999923706055,59.599998474121094,277.0,275.5,275.0,268.89999389648443,254.1999969482422,229.6999969482422,68.19999694824219,22.5,23.60000038146973
714,0,None,9.539999961853027,4.429999828338623,17.049999237060547,59.47999954223633,7.130000114440918,653.4099731445312,68.5,647.989990234375,56.099998474121094,30.70000076293945,292.5,141.6999969482422,136.60000610351562,38.400001525878906,59.599998474121094,276.79998779296875,275.20001220703125,275.60000610351557,269.20001220703125,255.0,229.8000030517578,67.19999694824219,22.60000038146973,23.60000038146973
716,0,None,9.5600004196167,4.449999809265137,17.030000686645508,59.52000045776367,7.130000114440918,653.4199829101562,68.5,647.989990234375,55.79999923706055,30.79999923706055,292.5,141.8000030517578,136.60000610351562,38.5,59.70000076293945,275.5,275.5,274.89999389648443,270.0,255.0,229.8000030517578,68.19999694824219,22.5,23.60000038146973
718,0,None,9.5600004196167,4.449999809265137,17.040000915527347,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,55.9000015258789,30.79999923706055,292.5,141.8000030517578,136.69999694824222,38.599998474121094,59.79999923706055,276.39999389648443,274.89999389648443,275.0,271.10000610351557,254.8999938964844,230.5,67.59999847412111,22.5,23.70000076293945
719,0,None,9.539999961853027,4.429999828338623,17.030000686645508,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.099998474121094,30.899999618530273,292.5,141.8000030517578,136.39999389648438,38.5,59.70000076293945,275.70001220703125,275.39999389648443,274.39999389648443,271.89999389648443,255.3999938964844,230.3000030517578,68.40000152587889,22.60000038146973,23.70000076293945
722,0,None,9.510000228881836,4.400000095367432,17.020000457763672,59.52000045776367,7.130000114440918,653.4199829101562,68.5,647.989990234375,56.4000015258789,30.60000038146973,292.5,141.60000610351562,136.0,38.29999923706055,59.599998474121094,276.39999389648443,275.20001220703125,275.0,272.20001220703125,255.1000061035156,230.1000061035156,67.30000305175781,22.60000038146973,23.70000076293945
724,0,None,9.529999732971193,4.420000076293945,17.010000228881836,59.52000045776367,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.099998474121094,31.10000038146973,292.5,141.6999969482422,136.10000610351562,38.5,59.70000076293945,276.29998779296875,274.79998779296875,275.5,272.39999389648443,255.0,230.0,68.59999847412111,22.60000038146973,23.70000076293945
726,0,None,9.510000228881836,4.400000095367432,17.040000915527347,59.47999954223633,7.130000114440918,653.4199829101562,68.5,647.989990234375,56.4000015258789,30.70000076293945,292.5,141.60000610351562,135.69999694824222,37.900001525878906,59.5,275.79998779296875,275.79998779296875,275.10000610351557,271.5,254.8999938964844,230.0,67.69999694824219,22.60000038146973,23.79999923706055
728,0,None,9.510000228881836,4.400000095367432,17.010000228881836,59.459999084472656,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.4000015258789,30.79999923706055,292.5,141.60000610351562,135.89999389648438,37.599998474121094,59.29999923706055,275.5,275.0,274.70001220703125,271.0,255.6999969482422,229.6000061035156,67.90000152587889,22.70000076293945,23.79999923706055
730,0,None,9.510000228881836,4.389999866485597,17.030000686645508,59.47999954223633,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.5,31.0,292.5,141.60000610351562,135.89999389648438,37.70000076293945,59.29999923706055,276.39999389648443,275.29998779296875,275.0,270.29998779296875,255.0,230.0,68.09999847412111,22.70000076293945,23.79999923706055
732,0,None,9.520000457763672,4.4099998474121085,17.049999237060547,59.47999954223633,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.4000015258789,30.79999923706055,292.5,141.6999969482422,135.89999389648438,37.79999923706055,59.29999923706055,276.0,275.70001220703125,274.89999389648443,269.70001220703125,254.6999969482422,230.1999969482422,67.30000305175781,22.70000076293945,23.79999923706055
734,0,None,9.550000190734863,4.429999828338623,17.059999465942386,59.47999954223633,7.130000114440918,653.4199829101562,68.51000213623047,647.989990234375,56.099998474121094,30.70000076293945,292.5,141.8000030517578,136.5,38.29999923706055,59.599998474121094,275.70001220703125,275.70001220703125,274.29998779296875,269.39999389648443,254.8999938964844,229.8999938964844,68.90000152587889,22.70000076293945,23.79999923706055
736,0,None,9.529999732971193,4.420000076293945,17.040000915527347,59.459999084472656,7.130000114440918,653.4199829101562,68.48999786376953,647.989990234375,56.20000076293945,30.70000076293945,292.5,141.6999969482422,136.30000305175778,38.20000076293945,59.5,276.79998779296875,275.0,275.5,268.79998779296875,255.6000061035156,230.0,68.09999847412111,22.70000076293945,23.79999923706055
738,0,None,9.5600004196167,4.440000057220459,17.059999465942386,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,55.9000015258789,30.60000038146973,292.5,141.8000030517578,136.60000610351562,38.400001525878906,59.599998474121094,276.0,275.0,274.89999389648443,269.70001220703125,255.1999969482422,230.1000061035156,68.19999694824219,22.70000076293945,23.79999923706055
739,0,None,9.550000190734863,4.440000057220459,17.049999237060547,59.52000045776367,7.130000114440918,653.4099731445312,68.48000335693361,647.989990234375,56.0,31.0,292.5,141.8000030517578,136.69999694824222,38.5,59.70000076293945,276.29998779296875,275.70001220703125,274.89999389648443,270.89999389648443,255.0,230.1000061035156,68.19999694824219,22.79999923706055,23.899999618530273
741,0,None,9.550000190734863,4.429999828338623,17.040000915527347,59.52000045776367,7.130000114440918,653.4199829101562,68.48000335693361,647.989990234375,56.0,30.60000038146973,292.5,141.8000030517578,136.69999694824222,38.5,59.70000076293945,276.0,275.29998779296875,274.5,271.60000610351557,254.6000061035156,230.1000061035156,68.09999847412111,22.60000038146973,23.79999923706055
